Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
14/12/2019,14:30,Hertha,Freiburg,0,0,1,0,2.03,3.63,3.59,1.79,2.04,14,15,4,2
14/12/2019,14:30,Mainz,Dortmund,0,1,0,4,4.95,4.19,1.65,1.46,2.7,9,18,0,7
14/12/2019,14:30,Paderborn,Union Berlin,1,1,1,1,2.8,3.58,2.43,1.64,2.26,14,15,3,2
14/12/2019,17:30,Fortuna Dusseldorf,RB Leipzig,0,1,0,3,6.52,4.93,1.44,1.46,2.7,4,21,1,7
15/12/2019,14:30,Wolfsburg,M'gladbach,1,1,2,1,2.6,3.41,2.68,1.74,2.09,17,6,7,5
15/12/2019,17:00,Schalke 04,Ein Frankfurt,0,0,1,0,1.96,3.79,3.61,1.66,2.22,11,17,5,3
17/12/2019,17:30,Werder Bremen,Mainz,0,4,0,5,1.82,4.0,4.08,1.43,2.8,15,19,5,8
17/12/2019,19:30,Augsburg,Fortuna Dusseldorf,1,0,3,0,1.78,4.04,4.21,1.65,2.25,12,6,7,2
17/12/2019,19:30,Dortmund,RB Leipzig,2,0,3,3,2.19,3.76,3.11,1.44,2.76,14,12,6,8
17/12/2019,19:30,Union Berlin,Hoffenheim,0,0,0,2,2.44,3.48,2.86,1.79,2.03,16,7,2,4
18/12/2019,17:30,Leverkusen,Hertha,0,0,0,1,1.54,4.33,5.97,1.51,2.53,17,10,7,5
18/12/2019,19:30,Ein Frankfurt,FC Koln,2,1,2,4,1.75,3.85,4.59,1.58,2.37,17,21,6,9
18/12/2019,19:30,Freiburg,Bayern Munich,0,1,1,3,11.08,6.88,1.23,1.28,3.6,15,22,5,10
18/12/2019,19:30,M'gladbach,Paderborn,0,0,2,0,1.3,5.89,8.74,1.28,3.63,17,12,6,2
18/12/2019,19:30,Wolfsburg,Schalke 04,0,0,1,1,2.38,3.33,3.04,1.99,1.82,29,8,11,2
20/12/2019,19:30,Hoffenheim,Dortmund,0,1,2,1,3.76,3.94,1.9,1.46,2.69,11,12,3,5
21/12/2019,14:30,Bayern Munich,Wolfsburg,0,0,2,0,1.16,7.96,16.49,1.31,3.39,18,10,8,3
21/12/2019,14:30,FC Koln,Werder Bremen,1,0,1,0,2.08,3.74,3.32,1.55,2.42,7,6,1,1
21/12/2019,14:30,Mainz,Leverkusen,0,0,0,1,3.86,3.99,1.86,1.47,2.65,17,14,2,4
21/12/2019,14:30,RB Leipzig,Augsburg,0,1,3,1,1.26,6.17,10.65,1.33,3.27,22,6,7,2
21/12/2019,14:30,Schalke 04,Freiburg,1,0,2,2,1.68,3.91,5.06,1.69,2.17,19,19,6,7
21/12/2019,17:30,Hertha,M'gladbach,0,0,0,0,3.1,3.6,2.22,1.62,2.28,8,11,0,5
22/12/2019,14:30,Fortuna Dusseldorf,Union Berlin,1,0,2,1,2.77,3.28,2.6,1.94,1.86,22,17,8,6
22/12/2019,17:00,Paderborn,Ein Frankfurt,2,0,2,1,3.47,3.88,1.99,1.43,2.77,19,20,5,5
17/01/2020,19:30,Schalke 04,M'gladbach,0,0,2,0,2.68,3.49,2.57,1.71,2.13,13,14,7,5
18/01/2020,14:30,Augsburg,Dortmund,1,0,3,5,4.73,4.29,1.65,1.43,2.79,13,17,5,8
18/01/2020,14:30,FC Koln,Wolfsburg,2,0,3,1,2.77,3.32,2.57,1.93,1.86,12,17,7,8
18/01/2020,14:30,Fortuna Dusseldorf,Werder Bremen,0,0,0,1,2.71,3.53,2.5,1.65,2.23,17,13,2,4
18/01/2020,14:30,Hoffenheim,Ein Frankfurt,0,1,1,2,2.37,3.68,2.81,1.54,2.43,12,13,5,3
18/01/2020,14:30,Mainz,Freiburg,0,2,1,2,2.21,3.48,3.21,1.66,2.21,24,13,8,5
18/01/2020,17:30,RB Leipzig,Union Berlin,0,1,3,1,1.28,5.89,10.31,1.43,2.79,19,15,8,5
