Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
25/11/2018,,Oviedo,Reus Deportiu,3,0,0,0,15,8,7,2,1.57,3.57,6.38,2.42,1.53,2018/2019,1819
25/11/2018,,Tenerife,Rayo Majadahonda,2,1,1,0,12,10,4,3,1.76,3.44,4.66,2.23,1.61,2018/2019,1819
30/11/2018,,Zaragoza,Cadiz,0,1,0,1,11,10,5,4,2.65,2.82,2.95,2.59,1.47,2018/2019,1819
01/12/2018,,Almeria,Extremadura UD,1,1,1,1,8,8,3,1,1.9,3.23,4.26,2.17,1.65,2018/2019,1819
01/12/2018,,Cordoba,Elche,1,1,0,1,14,10,8,4,2.22,3.12,3.3,1.98,1.8,2018/2019,1819
01/12/2018,,Malaga,Granada,0,1,0,0,6,6,1,2,2.06,3.04,3.89,2.46,1.51,2018/2019,1819
01/12/2018,,Reus Deportiu,Mallorca,0,2,0,0,5,11,1,7,3.49,2.99,2.2,2.55,1.48,2018/2019,1819
01/12/2018,,Sp Gijon,Tenerife,2,1,0,0,9,12,5,4,1.98,3.05,4.15,2.3,1.58,2018/2019,1819
02/12/2018,,Albacete,Alcorcon,2,1,1,0,9,8,4,3,2.51,2.89,3.03,2.49,1.5,2018/2019,1819
02/12/2018,,Las Palmas,Oviedo,0,0,0,0,5,10,1,0,1.75,3.4,4.84,2.2,1.63,2018/2019,1819
02/12/2018,,Numancia,Gimnastic,3,0,0,0,16,7,4,0,1.6,3.54,5.94,2.24,1.61,2018/2019,1819
02/12/2018,,Osasuna,Lugo,1,0,0,0,23,8,8,3,1.52,3.8,6.49,2.06,1.73,2018/2019,1819
02/12/2018,,Rayo Majadahonda,La Coruna,0,0,0,0,20,10,3,3,3.51,3.1,2.14,2.24,1.61,2018/2019,1819
07/12/2018,,Tenerife,Extremadura UD,0,0,0,0,20,7,4,3,1.77,3.48,4.59,2.02,1.77,2018/2019,1819
08/12/2018,,Albacete,Osasuna,2,2,2,1,10,14,4,5,2.58,3.0,2.82,2.19,1.64,2018/2019,1819
08/12/2018,,Gimnastic,Granada,0,1,0,1,16,5,3,1,3.94,3.18,1.98,2.19,1.64,2018/2019,1819
08/12/2018,,La Coruna,Numancia,2,2,2,0,15,11,7,5,1.49,3.84,6.99,2.09,1.71,2018/2019,1819
08/12/2018,,Mallorca,Malaga,1,2,0,1,19,17,8,6,2.61,2.86,2.94,2.52,1.49,2018/2019,1819
08/12/2018,,Oviedo,Almeria,1,2,1,2,15,10,2,4,1.98,3.11,4.08,2.26,1.6,2018/2019,1819
09/12/2018,,Alcorcon,Reus Deportiu,0,1,0,1,6,12,1,3,1.4,4.03,9.14,2.52,1.49,2018/2019,1819
09/12/2018,,Cadiz,Rayo Majadahonda,1,0,0,0,12,11,4,3,1.5,3.83,6.79,2.24,1.61,2018/2019,1819
09/12/2018,,Elche,Sp Gijon,0,0,0,0,12,14,4,5,2.37,2.95,3.16,2.31,1.58,2018/2019,1819
09/12/2018,,Lugo,Las Palmas,4,2,2,1,17,15,7,5,2.53,2.96,2.89,2.21,1.63,2018/2019,1819
09/12/2018,,Zaragoza,Cordoba,0,0,0,0,7,8,2,3,1.77,3.41,4.58,2.01,1.77,2018/2019,1819
14/12/2018,,Malaga,Cadiz,1,0,0,0,6,10,4,2,2.0,2.89,4.45,3.0,1.36,2018/2019,1819
15/12/2018,,Granada,Oviedo,1,0,0,0,12,14,2,3,1.71,3.36,5.31,2.18,1.66,2018/2019,1819
15/12/2018,,Numancia,Albacete,1,2,0,2,19,6,6,4,2.0,3.15,3.94,2.22,1.62,2018/2019,1819
15/12/2018,,Reus Deportiu,Cordoba,1,1,1,1,8,9,2,1,2.88,3.08,2.48,2.34,1.56,2018/2019,1819
15/12/2018,,Sp Gijon,Mallorca,1,0,0,0,13,16,4,4,1.96,3.18,4.07,2.36,1.56,2018/2019,1819
16/12/2018,,Almeria,Lugo,1,1,1,1,18,4,7,2,2.0,3.14,3.93,2.27,1.6,2018/2019,1819
16/12/2018,,Extremadura UD,Gimnastic,0,1,0,0,12,10,5,4,1.75,3.35,4.91,2.11,1.69,2018/2019,1819
16/12/2018,,La Coruna,Zaragoza,3,1,3,1,9,9,4,3,1.58,3.69,5.85,1.96,1.82,2018/2019,1819
16/12/2018,,Las Palmas,Tenerife,1,1,1,0,13,17,2,6,1.96,3.13,4.06,2.22,1.62,2018/2019,1819
16/12/2018,,Osasuna,Alcorcon,2,1,0,0,11,13,5,3,1.78,3.29,4.79,2.42,1.53,2018/2019,1819
16/12/2018,,Rayo Majadahonda,Elche,1,3,0,0,18,12,5,3,2.31,3.01,3.24,2.36,1.55,2018/2019,1819
21/12/2018,,Mallorca,Gimnastic,2,0,1,0,14,10,5,1,1.51,3.76,6.92,2.17,1.67,2018/2019,1819
21/12/2018,,Tenerife,Granada,1,1,0,1,11,10,5,2,2.46,2.91,3.1,2.46,1.52,2018/2019,1819
22/12/2018,,Cadiz,La Coruna,3,0,1,0,13,14,3,6,2.43,2.86,3.22,2.48,1.51,2018/2019,1819
22/12/2018,,Cordoba,Las Palmas,4,1,1,0,8,20,4,6,2.49,3.14,2.86,2.04,1.75,2018/2019,1819
22/12/2018,,Elche,Almeria,2,2,1,0,8,11,5,3,2.15,3.04,3.63,2.36,1.56,2018/2019,1819
22/12/2018,,Lugo,Sp Gijon,0,0,0,0,8,10,3,2,2.58,2.97,2.88,2.35,1.57,2018/2019,1819
22/12/2018,,Oviedo,Malaga,0,0,0,0,7,8,2,3,2.69,2.85,2.88,2.71,1.43,2018/2019,1819
22/12/2018,,Zaragoza,Extremadura UD,2,1,0,1,28,5,7,2,1.84,3.33,4.44,2.03,1.76,2018/2019,1819
23/12/2018,,Albacete,Rayo Majadahonda,1,0,0,0,13,14,1,3,1.65,3.41,5.71,2.15,1.67,2018/2019,1819
