Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
22/12/2018,,Betis,Eibar,1,1,1,0,4,15,2,4,1.8,3.73,4.5,1.78,2.04,2018/2019,1819
23/12/2018,,Leganes,Sevilla,1,1,1,0,13,8,4,2,3.28,3.23,2.3,2.1,1.73,2018/2019,1819
23/12/2018,,Valencia,Huesca,2,1,1,0,19,11,8,4,1.4,4.59,8.51,1.73,2.09,2018/2019,1819
23/12/2018,,Vallecano,Levante,2,1,1,0,18,12,8,7,2.11,3.77,3.24,1.63,2.26,2018/2019,1819
03/01/2019,,Villarreal,Real Madrid,2,2,1,2,12,14,4,7,3.93,3.83,1.87,1.54,2.44,2018/2019,1819
04/01/2019,,Espanol,Leganes,1,0,1,0,12,10,1,2,2.01,3.22,4.2,2.52,1.52,2018/2019,1819
04/01/2019,,Levante,Girona,2,2,0,1,19,9,8,2,2.18,3.55,3.3,1.71,2.14,2018/2019,1819
05/01/2019,,Alaves,Valencia,2,1,2,1,14,14,5,2,3.13,3.15,2.43,2.41,1.56,2018/2019,1819
05/01/2019,,Huesca,Betis,2,1,0,0,11,7,6,1,3.24,3.4,2.25,1.88,1.92,2018/2019,1819
05/01/2019,,Valladolid,Vallecano,0,1,0,1,12,9,5,5,2.09,3.35,3.71,2.04,1.77,2018/2019,1819
06/01/2019,,Eibar,Villarreal,0,0,0,0,24,7,6,4,2.14,3.46,3.44,1.87,1.93,2018/2019,1819
06/01/2019,,Getafe,Barcelona,1,2,1,2,10,12,2,8,7.62,5.01,1.4,1.54,2.43,2018/2019,1819
06/01/2019,,Real Madrid,Sociedad,0,2,0,1,28,12,8,4,1.34,5.43,8.47,1.43,2.75,2018/2019,1819
06/01/2019,,Sevilla,Ath Madrid,1,1,1,1,15,12,5,7,2.78,3.11,2.73,2.26,1.63,2018/2019,1819
07/01/2019,,Celta,Ath Bilbao,1,2,1,1,17,8,3,4,2.44,3.27,2.99,1.99,1.81,2018/2019,1819
11/01/2019,,Vallecano,Celta,4,2,2,2,11,13,8,4,2.53,3.23,2.93,2.14,1.71,2018/2019,1819
12/01/2019,,Girona,Alaves,1,1,1,0,9,15,4,4,2.19,3.09,3.73,2.51,1.52,2018/2019,1819
