Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
20/10/2018,,Heidenheim,Magdeburg,3,0,2,0,9,19,5,8,2.19,3.24,3.41,2.05,1.76,2018/2019,1819
20/10/2018,,Holstein Kiel,FC Koln,1,1,0,1,8,9,1,3,3.61,3.61,1.98,1.56,2.37,2018/2019,1819
21/10/2018,,Hamburg,Bochum,0,0,0,0,18,11,4,2,1.89,3.5,4.01,1.78,2.02,2018/2019,1819
21/10/2018,,Paderborn,Union Berlin,0,0,0,0,7,7,2,1,2.33,3.34,2.98,1.67,2.16,2018/2019,1819
21/10/2018,,Regensburg,Darmstadt,1,1,0,1,15,13,6,4,2.04,3.47,3.54,1.69,2.14,2018/2019,1819
22/10/2018,,Duisburg,St Pauli,0,1,0,0,10,15,3,4,2.47,3.26,2.84,1.89,1.88,2018/2019,1819
26/10/2018,,Darmstadt,Greuther Furth,2,0,1,0,10,9,5,1,2.2,3.24,3.33,2.04,1.75,2018/2019,1819
26/10/2018,,Magdeburg,Hamburg,0,1,0,0,8,13,5,8,3.22,3.25,2.25,2.0,1.79,2018/2019,1819
27/10/2018,,Erzgebirge Aue,Bielefeld,1,0,0,0,15,8,4,1,2.59,3.23,2.74,1.98,1.81,2018/2019,1819
27/10/2018,,FC Koln,Heidenheim,1,1,0,1,28,9,10,1,1.41,4.71,7.09,1.51,2.48,2018/2019,1819
27/10/2018,,Paderborn,Sandhausen,3,3,1,2,24,11,6,4,2.03,3.34,3.7,1.92,1.87,2018/2019,1819
28/10/2018,,Ingolstadt,Duisburg,1,1,0,0,20,14,4,3,2.15,3.32,3.33,1.81,1.97,2018/2019,1819
28/10/2018,,St Pauli,Holstein Kiel,0,1,0,0,17,9,6,4,2.31,3.35,3.0,1.82,1.97,2018/2019,1819
28/10/2018,,Union Berlin,Dresden,0,0,0,0,15,9,4,1,1.76,3.68,4.45,1.79,1.99,2018/2019,1819
29/10/2018,,Bochum,Regensburg,3,3,1,1,12,13,5,6,2.1,3.51,3.28,1.64,2.2,2018/2019,1819
02/11/2018,,Dresden,Sandhausen,3,1,2,1,10,12,4,2,2.32,3.19,3.17,2.06,1.75,2018/2019,1819
02/11/2018,,Greuther Furth,Bochum,2,2,0,2,16,11,5,5,2.6,3.29,2.68,1.91,1.88,2018/2019,1819
03/11/2018,,Darmstadt,Magdeburg,3,1,1,0,6,7,3,2,2.16,3.14,3.57,2.27,1.61,2018/2019,1819
03/11/2018,,Duisburg,Paderborn,2,0,1,0,9,18,3,9,2.89,3.45,2.35,1.67,2.17,2018/2019,1819
03/11/2018,,Holstein Kiel,Ingolstadt,2,2,0,0,10,14,5,5,1.87,3.59,4.03,1.7,2.12,2018/2019,1819
04/11/2018,,Bielefeld,St Pauli,1,2,1,0,16,14,5,8,2.57,3.19,2.77,1.9,1.89,2018/2019,1819
04/11/2018,,Heidenheim,Erzgebirge Aue,1,0,0,0,23,13,8,4,2.09,3.26,3.62,2.01,1.79,2018/2019,1819
04/11/2018,,Regensburg,Union Berlin,1,1,1,1,18,15,3,3,2.54,3.34,2.72,1.7,2.12,2018/2019,1819
05/11/2018,,Hamburg,FC Koln,1,0,0,0,23,11,9,3,2.66,3.39,2.55,1.69,2.14,2018/2019,1819
09/11/2018,,Paderborn,Holstein Kiel,4,4,3,1,14,18,6,11,1.97,3.72,3.48,1.5,2.53,2018/2019,1819
09/11/2018,,Sandhausen,Duisburg,0,0,0,0,15,7,3,6,2.14,3.24,3.49,2.1,1.71,2018/2019,1819
10/11/2018,,Erzgebirge Aue,Hamburg,1,3,1,1,10,18,1,4,3.81,3.32,2.0,2.04,1.76,2018/2019,1819
10/11/2018,,FC Koln,Dresden,8,1,2,0,15,9,12,3,1.5,4.27,6.03,1.55,2.4,2018/2019,1819
10/11/2018,,St Pauli,Heidenheim,1,1,0,0,19,14,5,2,1.98,3.37,3.83,1.94,1.85,2018/2019,1819
11/11/2018,,Ingolstadt,Bielefeld,1,1,0,0,17,15,3,2,2.2,3.33,3.23,1.83,1.95,2018/2019,1819
11/11/2018,,Magdeburg,Regensburg,2,3,1,1,16,18,4,7,2.63,3.28,2.63,1.87,1.92,2018/2019,1819
11/11/2018,,Union Berlin,Greuther Furth,4,0,3,0,15,17,10,3,1.76,3.54,4.69,1.9,1.88,2018/2019,1819
12/11/2018,,Bochum,Darmstadt,1,0,0,0,15,7,5,2,2.08,3.31,3.52,1.96,1.82,2018/2019,1819
23/11/2018,,Bielefeld,Duisburg,0,1,0,0,13,6,1,4,2.36,3.24,3.03,2.02,1.78,2018/2019,1819
23/11/2018,,Greuther Furth,Magdeburg,3,2,1,1,15,13,6,9,2.32,3.22,3.12,1.94,1.85,2018/2019,1819
24/11/2018,,Bochum,Erzgebirge Aue,2,1,0,1,19,4,5,2,1.79,3.47,4.54,1.97,1.82,2018/2019,1819
24/11/2018,,Darmstadt,FC Koln,0,3,0,0,11,10,3,4,4.38,3.69,1.77,1.7,2.12,2018/2019,1819
24/11/2018,,Holstein Kiel,Sandhausen,2,1,2,0,9,21,2,5,2.11,3.34,3.41,1.85,1.94,2018/2019,1819
25/11/2018,,Dresden,Ingolstadt,2,0,2,0,17,7,6,3,2.29,3.33,3.02,1.76,2.04,2018/2019,1819
25/11/2018,,Heidenheim,Paderborn,1,5,1,2,17,24,5,8,2.52,3.38,2.67,1.56,2.36,2018/2019,1819
25/11/2018,,Regensburg,St Pauli,1,1,0,1,27,11,6,4,2.39,3.31,2.92,1.79,2.0,2018/2019,1819
26/11/2018,,Hamburg,Union Berlin,2,2,0,1,15,10,5,4,1.99,3.19,3.94,2.14,1.68,2018/2019,1819
30/11/2018,,Erzgebirge Aue,Regensburg,1,1,1,1,17,19,4,3,2.82,3.37,2.42,1.77,2.03,2018/2019,1819
30/11/2018,,Paderborn,Bielefeld,2,2,0,0,13,11,6,5,1.66,4.04,4.72,1.5,2.51,2018/2019,1819
01/12/2018,,FC Koln,Greuther Furth,4,0,1,0,18,7,10,3,1.38,4.89,7.29,1.45,2.66,2018/2019,1819
