Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
29/12/2019,11:30,Pescara,Chievo,0,0,0,0,16,8,2,3,2.46,3.03,2.97,2.12,1.7,2019/2020,1920
29/12/2019,14:00,Cittadella,Virtus Entella,1,3,0,1,14,10,4,4,1.88,3.28,4.28,2.04,1.76,2019/2020,1920
29/12/2019,14:00,Crotone,Trapani,3,0,0,0,24,4,7,1,1.45,4.16,7.02,1.68,2.15,2019/2020,1920
29/12/2019,14:00,Juve Stabia,Cosenza,1,0,0,0,9,8,3,2,2.68,2.97,2.76,2.21,1.64,2019/2020,1920
29/12/2019,14:00,Perugia,Venezia,0,1,0,1,10,9,2,3,2.0,3.04,4.11,2.2,1.65,2019/2020,1920
29/12/2019,14:00,Pisa,Frosinone,0,0,0,0,9,10,2,5,3.67,3.06,2.12,2.2,1.65,2019/2020,1920
29/12/2019,14:00,Pordenone,Cremonese,1,0,1,0,10,15,1,7,2.2,3.01,3.51,2.16,1.68,2019/2020,1920
29/12/2019,14:00,Spezia,Salernitana,2,1,1,0,11,9,5,4,1.87,3.29,4.3,2.05,1.76,2019/2020,1920
29/12/2019,17:00,Benevento,Ascoli,4,0,1,0,24,12,11,2,1.54,3.82,6.22,1.8,1.98,2019/2020,1920
29/12/2019,20:00,Empoli,Livorno,1,1,1,1,15,11,5,3,1.82,3.46,4.26,1.88,1.9,2019/2020,1920
17/01/2020,20:00,Frosinone,Pordenone,2,2,1,1,9,15,5,6,1.77,3.3,4.92,2.02,1.78,2019/2020,1920
18/01/2020,14:00,Cremonese,Venezia,0,0,0,0,8,19,3,5,2.12,2.87,3.96,2.51,1.51,2019/2020,1920
18/01/2020,14:00,Juve Stabia,Empoli,1,0,1,0,13,11,3,5,3.24,2.99,2.33,2.07,1.74,2019/2020,1920
18/01/2020,14:00,Livorno,Virtus Entella,4,4,3,1,17,17,8,7,2.37,3.12,3.02,2.04,1.76,2019/2020,1920
18/01/2020,14:00,Trapani,Ascoli,3,1,1,1,16,11,8,3,2.39,3.09,3.02,1.94,1.84,2019/2020,1920
18/01/2020,17:00,Chievo,Perugia,2,0,0,0,10,9,5,4,2.02,3.07,3.96,2.19,1.66,2019/2020,1920
