Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,Season,SeasonCode
21/12/2018,,Troyes,Clermont,0,1,0,0,9,11,2,4,2.62,2.99,2.84,2.26,1.61,2018/2019,1819
22/12/2018,,Lens,Ajaccio,1,2,1,1,15,7,4,2,1.68,3.39,5.48,2.16,1.67,2018/2019,1819
22/12/2018,,Sochaux,Lorient,1,0,1,0,7,11,1,2,3.52,3.11,2.15,2.18,1.66,2018/2019,1819
11/01/2019,,Ajaccio,Beziers,2,1,1,1,11,4,9,2,2.03,3.06,4.05,2.4,1.55,2018/2019,1819
11/01/2019,,Ajaccio GFCO,Auxerre,0,4,0,1,10,16,3,9,3.2,2.94,2.4,2.5,1.51,2018/2019,1819
11/01/2019,,Clermont,Niort,3,2,2,1,18,8,8,4,1.62,3.54,5.94,2.21,1.64,2018/2019,1819
11/01/2019,,Lorient,Chateauroux,2,1,1,0,9,9,3,5,1.62,3.52,5.98,2.26,1.61,2018/2019,1819
11/01/2019,,Nancy,Paris FC,1,2,1,1,11,7,4,4,3.07,2.69,2.7,3.31,1.31,2018/2019,1819
11/01/2019,,Orleans,Metz,0,1,0,1,9,7,2,1,4.33,3.28,1.88,2.4,1.55,2018/2019,1819
11/01/2019,,Valenciennes,Sochaux,1,0,0,0,9,6,3,1,2.41,3.08,3.03,2.11,1.7,2018/2019,1819
12/01/2019,,Brest,Troyes,1,1,1,0,15,10,4,5,1.83,3.35,4.46,2.14,1.68,2018/2019,1819
12/01/2019,,Grenoble,Le Havre,0,0,0,0,10,13,3,2,2.29,2.95,3.4,2.37,1.56,2018/2019,1819
14/01/2019,,Red Star,Lens,1,0,1,0,5,20,1,5,3.97,3.12,2.0,2.23,1.63,2018/2019,1819
15/01/2019,,Le Havre,Valenciennes,4,3,3,3,12,9,5,4,1.61,3.68,5.64,1.99,1.8,2018/2019,1819
18/01/2019,,Auxerre,Orleans,3,0,1,0,17,7,11,1,1.73,3.5,4.87,2.16,1.67,2018/2019,1819
18/01/2019,,Beziers,Troyes,0,0,0,0,15,4,6,0,3.38,3.1,2.22,2.3,1.59,2018/2019,1819
18/01/2019,,Chateauroux,Valenciennes,1,1,0,1,17,9,6,3,2.01,3.19,3.87,2.14,1.68,2018/2019,1819
18/01/2019,,Lorient,Ajaccio GFCO,0,1,0,1,16,3,3,1,1.48,3.86,7.53,2.26,1.61,2018/2019,1819
18/01/2019,,Metz,Clermont,1,2,0,1,15,7,4,3,2.1,3.01,3.82,2.49,1.51,2018/2019,1819
18/01/2019,,Sochaux,Ajaccio,0,0,0,0,8,5,1,3,2.58,2.85,3.04,2.65,1.46,2018/2019,1819
19/01/2019,,Lens,Nancy,2,1,0,1,18,9,9,5,1.57,3.73,6.06,1.99,1.79,2018/2019,1819
19/01/2019,,Niort,Grenoble,1,1,0,0,16,8,6,1,2.85,2.98,2.6,2.29,1.6,2018/2019,1819
